Date,HK.00316,HK.01378,HK.00883,HK.01171,HK.00386,HK.01308,HK.01088,HK.00998,600019.SS,HK.01919,HK.03988,HK.01288,HK.03323,HK.00762,HK.00857,HK.03328,HK.00728,HK.00941,HK.00939,000651.SZ,601088.SS,HK.02007,601006.SS,HK.01398,002157.SZ,601155.SS,HK.00267,HK.01044,601328.SS,600028.SS,601169.SS,HK.00017,HK.00868,601225.SS,601988.SS,HK.00688,000002.SZ,601818.SS,601288.SS,HK.02628,HK.00006,601398.SS,000069.SZ,600000.SS,601939.SS
2021-04-16,63.227,10.81,7.88,9.5482,3.92339,24.1,14.44272,3.89468,7.587131977081299,9.2922984,2.84236,2.88558,11.334,4.11752,2.5674,4.63325,2.535,47.81,6.14916,55.19755935668945,18.024494171142578,9.1434,6.409728527069092,5.12009,12.819239616394043,45.065834045410156,7.352,48.69167,4.568396091461182,4.178031921386719,4.445590019226074,40.19,24.67,10.52228832244873,3.1247642040252686,18.97,27.30234146118164,3.6850411891937256,3.1603715419769287,14.97167,43.98,5.1522345542907715,9.707727432250977,10.033574104309082,6.884324073791504
2021-04-19,65.427,10.99,7.84,8.9282,3.92339,24.55,14.32272,3.92468,7.55043363571167,9.3384522,2.87236,2.89558,11.534,4.17752,2.5774,4.65325,2.575,48.71,6.15916,55.19755935668945,18.051776885986328,9.1834,6.409728527069092,5.15009,12.970722198486328,45.05634307861328,7.472,48.89167,4.5777387619018555,4.149865627288818,4.4549689292907715,40.54,24.97,10.605724334716797,3.1247642040252686,18.74,27.425281524658203,3.71331524848938,3.1603715419769287,14.97167,43.98,5.1617231369018555,9.239999771118164,10.071651458740234,6.893806457519531
2021-04-20,71.127,10.67,7.81,8.9482,3.90339,24.35,14.30272,3.98468,7.724745273590088,9.3384522,2.90236,2.90558,11.234,4.18752,2.5474,4.71325,2.595,48.96,6.15916,54.381561279296875,18.088151931762695,9.2234,6.372624397277832,5.18009,13.330493927001953,44.94247055053711,7.512,48.84167,4.596423149108887,4.131087779998779,4.445590019226074,40.69,24.32,10.642807006835938,3.1153523921966553,18.82,27.16994285583496,3.6944658756256104,3.1415035724639893,14.97167,44.53,5.114280700683594,9.220909118652344,9.995495796203613,6.798981189727783
2021-04-21,78.027,10.49,7.68,8.6782,3.65339,24.35,14.20272,3.90468,7.4036455154418945,9.3384522,2.87236,2.90558,11.214,4.19752,2.4774,4.66325,2.575,49.06,6.10916,54.05516052246094,17.90627098083496,9.0634,6.326244354248047,5.08009,13.35889720916748,44.68625259399414,7.302,48.74167,4.596423149108887,4.0184221267700195,4.445590019226074,39.99,24.72,10.642807006835938,3.1153523921966553,18.68,27.094287872314453,3.6850411891937256,3.1415035724639893,14.81167,44.63,5.095304012298584,9.230454444885254,10.071651458740234,6.78001594543457
2021-04-22,88.927,11.03,7.64,8.7282,3.65339,25.0,14.40272,3.87468,7.605480194091797,10.1846052,2.87236,2.86558,11.694,4.22752,2.4574,4.69325,2.585,49.91,6.08916,53.59276580810547,18.124528884887695,9.0334,6.279864311218262,5.02009,13.387300491333008,45.14175033569336,7.322,48.79167,4.568396091461182,3.9996442794799805,4.445590019226074,39.99,24.87,10.72624397277832,3.0965285301208496,18.87,27.444196701049805,3.6567673683166504,3.113201856613159,14.99167,44.73,5.057350158691406,9.077727317810059,9.92885971069336,6.75156831741333
2021-04-23,90.927,11.05,7.63,8.6782,3.57339,25.0,14.38272,3.94468,7.926580429077148,10.307682,2.90236,2.87558,11.674,4.21752,2.4574,4.71325,2.555,49.06,6.14916,54.2274284362793,17.778953552246094,9.0434,6.261312484741211,5.10009,13.680798530578613,44.268714904785156,7.462,48.94167,4.605765342712402,3.971477508544922,4.436211109161377,39.94,25.17,10.605724334716797,3.077704668045044,18.74,26.564695358276367,3.666192054748535,3.0754659175872803,14.99167,44.73,5.0193963050842285,8.934544563293457,9.92885971069336,6.7136383056640625
2021-04-26,91.927,11.29,7.62,8.7282,3.57339,26.7,14.04272,3.85468,7.9449286460876465,10.461528,2.84236,2.81558,11.374,4.18752,2.4474,4.65325,2.565,48.71,6.01916,53.03969955444336,17.49703598022461,8.8334,6.205656051635742,5.02009,13.273688316345215,42.57957077026367,7.422,48.74167,4.549711227416992,3.952699661254883,4.42683219909668,39.84,25.67,10.68916130065918,3.0588808059692383,18.42,26.195873260498047,3.628493070602417,3.05659818649292,14.85167,44.48,5.0004191398620605,9.058635711669922,9.805105209350586,6.666225910186768
2021-04-27,90.527,11.45,7.58,8.5182,3.57339,28.05,13.96272,3.82468,7.834837436676025,11.2615272,2.86236,2.81558,11.054,4.15752,2.4474,4.65325,2.565,48.66,5.95916,52.5682373046875,17.369720458984375,8.8034,6.214931964874268,4.95009,13.018060684204102,43.08251953125,7.442,48.09167,4.540369510650635,3.9433107376098633,4.42683219909668,39.44,25.52,10.605724334716797,3.0588808059692383,18.38,26.41338348388672,3.600219249725342,3.04716420173645,14.89167,44.28,4.971953868865967,9.096817970275879,9.7765474319458,6.6188130378723145
2021-04-28,79.027,10.97,7.59,8.8282,3.54339,28.85,14.04272,3.80468,8.073369026184082,10.76922,2.87236,2.82558,10.754,4.14752,2.4674,4.65325,2.615,48.41,6.05916,52.640769958496094,17.733484268188477,8.7634,6.214931964874268,4.98009,13.415702819824219,43.05405044555664,7.502,48.04167,4.521684646606445,3.9808661937713623,4.436211109161377,39.39,26.17,10.856034278869629,3.0588808059692383,18.36,26.176959991455078,3.600219249725342,3.0377302169799805,14.91167,44.33,4.934000015258789,9.058635711669922,9.75750732421875,6.580882549285889
2021-04-29,78.127,11.47,7.69,8.9882,3.61339,28.45,14.42272,3.89468,7.972451210021973,11.153835,2.91236,2.84558,10.894,4.16752,2.4974,4.71325,2.635,49.01,5.97916,53.95542526245117,17.85170555114746,8.7734,6.261312484741211,4.93009,14.059505462646484,44.13585662841797,7.652,47.94167,4.5777387619018555,4.0184221267700195,4.464347839355469,39.84,25.42,11.106344223022461,3.0871164798736572,18.56,26.37555503845215,3.6190686225891113,3.04716420173645,15.15167,44.73,4.952976703643799,9.029999732971191,10.033574104309082,6.590364933013916
2021-04-30,80.727,11.35,7.69,8.0582,3.52339,27.85,14.04272,3.76468,7.91740608215332,10.692297,2.85236,2.79558,10.694,4.14752,2.5674,4.59325,2.605,48.61,5.75916,54.318092346191406,17.46975326538086,8.6934,6.381900787353516,4.74009,13.945893287658691,42.74089813232422,7.642,47.59167,4.49365758895874,4.0184221267700195,4.464347839355469,39.04,26.27,10.429580688476562,3.0588808059692383,18.48,26.640352249145508,3.562520742416382,3.01886248588562,15.05167,44.93,4.867580890655518,8.886818885803223,9.567117691040039,6.381749153137207
2021-05-03,85.427,11.05,7.61,8.1282,3.57339,28.2,14.04272,3.72468,,11.846142,2.82236,2.78558,10.514,4.14752,2.5574,4.55325,2.595,48.32,5.68916,,,8.6634,,4.68009,,,7.642,47.34167,,,,38.79,24.22,,,18.2,,,,14.73167,44.83,,,,
2021-05-04,86.427,12.13,7.74,8.2282,3.73339,28.45,14.20272,3.72468,,12.615372,2.85236,2.76558,10.574,4.15752,2.6574,4.53325,2.585,48.07,5.63916,,,8.7334,,4.65009,,,7.752,47.84167,,,,38.49,24.42,,,18.24,,,,14.89167,44.93,,,,
2021-05-05,87.727,12.45,7.89,8.3082,3.73339,28.55,14.32272,3.75468,,13.230756,2.88236,2.81558,10.554,4.17752,2.7074,4.69325,2.625,48.37,5.73916,,,8.8934,,4.70009,,,7.882,48.14167,,,,38.89,24.97,,,18.32,,,,14.97167,45.58,,,,
2021-05-06,86.627,12.81,8.09,8.8882,3.77339,28.6,14.82272,3.80468,8.26602840423584,13.153833,2.87236,2.81558,10.534,4.19752,2.7674,4.68325,2.675,48.42,5.76916,54.363426208496094,17.99721336364746,8.8634,6.400452613830566,4.68009,13.226349830627441,42.086116790771484,8.012,47.49167,4.521684646606445,4.102921009063721,4.501863479614258,39.09,25.82,10.958012580871582,3.0682926177978516,18.3,26.403926849365234,3.553096055984497,3.0282962322235107,15.09167,46.08,4.858092308044434,8.762727737426758,9.614715576171875,6.381749153137207
2021-05-07,80.927,12.71,8.17,9.0882,3.81339,28.45,15.04272,3.81468,8.28437614440918,12.7076796,2.90236,2.82558,10.634,4.18752,2.8174,4.76325,2.735,48.37,5.85916,54.000762939453125,18.206377029418945,8.9434,6.428280353546143,4.73009,13.472508430480957,41.848876953125,8.252,47.39167,4.605765342712402,4.131087779998779,4.539379119873047,39.74,25.27,11.161969184875488,3.0871164798736572,18.36,26.479583740234375,3.5719451904296875,3.0660321712493896,15.15167,46.93,4.952976703643799,8.638636589050293,9.548078536987305,6.514504909515381
2021-05-10,81.527,13.11,8.57,9.8282,3.88339,29.65,16.00272,3.85468,8.431164741516113,13.692294,2.90236,2.82558,10.894,4.16752,2.9574,4.76325,2.665,48.22,5.90916,54.2546272277832,19.070314407348633,8.9434,6.5303168296813965,4.72009,13.065399169921875,40.406471252441406,8.632,48.24167,4.615108013153076,4.224976062774658,4.558136940002441,40.29,26.87,11.75529670715332,3.0682926177978516,18.34,26.0445613861084,3.5436713695526123,3.05659818649292,15.21167,47.68,4.981442451477051,8.419090270996094,9.471921920776367,6.580882549285889
2021-05-11,72.527,12.69,8.25,9.4882,3.76339,28.3,15.64272,3.86468,8.05501937866211,12.4307568,2.87236,2.85558,10.694,4.13752,2.8674,4.71325,2.64,47.62,5.81916,54.30902862548828,18.670175552368164,8.7234,6.539592742919922,4.69009,13.21688175201416,40.406471252441406,8.392,47.74167,4.624450206756592,4.178031921386719,4.576894760131836,39.19,26.72,11.477173805236816,3.077704668045044,17.8,26.12021827697754,3.5719451904296875,3.0754659175872803,14.99167,46.83,4.962465286254883,8.399999618530273,9.567117691040039,6.552434921264648
2021-05-12,70.027,12.83,8.28,9.6082,3.80339,25.6,15.92272,3.90468,8.064193725585938,12.2153724,2.87236,2.82558,10.334,4.12752,2.8774,4.71325,2.64,47.27,5.79916,53.56556701660156,18.997562408447266,8.6934,6.521040916442871,4.67009,13.207413673400879,39.38159942626953,8.182,47.69167,4.615108013153076,4.224976062774658,4.642546653747559,39.29,27.17,11.634777069091797,3.0871164798736572,17.56,25.562255859375,3.628493070602417,3.08489990234375,14.87167,46.88,4.990931034088135,8.228181838989258,9.633753776550293,6.628294944763184
2021-05-13,67.327,11.49,8.08,9.1282,3.72339,25.05,15.08272,3.82468,7.522911071777344,12.0461418,2.87236,2.80558,10.014,4.09752,2.8574,4.66325,2.6,46.77,5.72916,52.02423858642578,18.360977172851562,8.6934,6.5117645263671875,4.63009,12.970722198486328,40.53932189941406,8.092,47.24167,4.605765342712402,4.15925407409668,4.614409923553467,38.19,24.82,11.143427848815918,3.0871164798736572,17.26,25.420398712158203,3.628493070602417,3.08489990234375,14.65167,46.68,4.971953868865967,8.142271995544434,9.605195999145508,6.590364933013916
2021-05-14,74.127,11.31,8.05,8.8482,3.68339,24.95,15.06272,3.89468,7.458691120147705,12.4153722,2.89236,2.83558,9.974,4.09752,2.8374,4.73325,2.58,46.92,5.83916,52.35063934326172,18.151811599731445,8.7934,6.576696872711182,4.67009,13.046463012695312,41.73500442504883,8.122,47.74167,4.624450206756592,4.12169885635376,4.642546653747559,38.24,25.12,11.01363754272461,3.0965285301208496,17.3,25.600082397460938,3.6567673683166504,3.1037678718566895,15.13167,46.98,5.0099077224731445,8.256817817687988,9.700389862060547,6.6188130378723145
2021-05-17,78.927,11.25,7.99,8.9482,3.71339,25.85,15.16272,3.88468,7.421994209289551,13.153833,2.88236,2.83558,10.054,4.09752,2.8774,4.70325,2.55,47.17,5.83916,52.849300384521484,18.370071411132812,8.8534,6.5303168296813965,4.62009,13.065399169921875,42.72191619873047,8.092,48.39167,4.615108013153076,4.149865627288818,4.6050310134887695,38.39,26.07,11.078532218933105,3.0871164798736572,17.22,25.647367477416992,3.6473424434661865,3.08489990234375,15.11167,45.97,5.0004191398620605,8.15181827545166,9.719429969787598,6.628294944763184
2021-05-18,80.327,11.51,8.26,9.2882,3.89339,26.6,15.54272,3.91468,7.486213684082031,13.7538324,2.90236,2.86558,10.26,4.11752,3.0274,4.76325,2.55,48.47,5.89916,52.52290344238281,18.615610122680664,9.2234,6.5303168296813965,4.68009,12.838174819946289,43.79423522949219,8.362,48.99167,4.624450206756592,4.253142833709717,4.6050310134887695,39.09,26.67,11.106344223022461,3.0871164798736572,17.7,25.808137893676758,3.6190686225891113,3.0660321712493896,15.23167,46.62,4.990931034088135,8.266363143920898,9.728949546813965,6.609330177307129
2021-05-19,,,,,,,,,7.247683048248291,,,,,,,,,,,52.05144119262695,18.461009979248047,,6.465384483337402,,12.535208702087402,44.59135818481445,,,4.587080478668213,4.15925407409668,4.558136940002441,,,10.920929908752441,3.077704668045044,,25.316373825073242,3.6190686225891113,3.05659818649292,,,4.943488597869873,7.9895453453063965,9.633753776550293,6.571400165557861
2021-05-20,61.827,10.83,7.95,8.4282,3.74339,24.65,14.68272,3.90468,7.119243144989014,12.615372,2.88236,2.84558,10.14,4.10574,2.8774,4.73325,2.54,48.22,5.76916,52.586368560791016,17.833518981933594,9.1734,6.446832656860352,4.63009,12.866578102111816,44.77165603637695,8.212,48.64787,4.587080478668213,4.07475471496582,4.595652103424072,39.04,26.67,10.5315580368042,3.0871164798736572,17.4,25.505512237548828,3.6379177570343018,3.0660321712493896,15.23167,46.72,4.962465286254883,8.008636474609375,9.671832084655762,6.580882549285889
2021-05-21,63.927,11.21,7.89,8.7882,3.74339,25.2,14.90272,3.90468,7.229334354400635,13.230756,2.87236,2.83558,10.08,4.10574,2.8674,4.67325,2.55,48.22,5.76916,52.13304138183594,17.86989402770996,9.2334,6.428280353546143,4.64009,12.838174819946289,45.0373649597168,8.212,48.14787,4.549711227416992,4.093532562255859,4.586273193359375,38.79,27.02,10.652078628540039,3.0871164798736572,17.3,25.127233505249023,3.600219249725342,3.05659818649292,15.21167,46.42,4.905534744262695,8.17090892791748,9.605195999145508,6.514504909515381
2021-05-24,63.027,10.95,7.93,8.5682,3.75339,24.75,14.78272,3.88468,7.091719627380371,12.7538334,2.88236,2.84558,10.06,4.08574,2.8774,4.76325,2.58,48.37,5.78916,51.498374938964844,17.806236267089844,9.2834,6.437556743621826,4.63009,12.49733829498291,45.23664474487305,8.222,48.94787,4.549711227416992,4.12169885635376,4.576894760131836,38.74,26.92,10.633537292480469,3.0965285301208496,17.34,24.767868041992188,3.5813698768615723,3.05659818649292,15.25167,46.72,4.924511432647705,8.113636016845703,9.605195999145508,6.495539665222168
2021-05-25,63.027,11.21,8.01,8.7682,3.80339,24.95,15.04272,3.91468,7.100893974304199,12.30768,2.91236,2.88558,10.12,4.08574,2.9174,4.78325,2.57,48.47,5.86916,50.67331314086914,17.96993064880371,9.3834,6.465384483337402,4.70009,12.506806373596191,45.492862701416016,8.222,49.49787,4.596423149108887,4.15925407409668,4.623788833618164,39.09,26.62,10.72624397277832,3.1247642040252686,17.34,25.306915283203125,3.666192054748535,3.08489990234375,15.69167,46.67,4.990931034088135,8.266363143920898,9.82414436340332,6.637777805328369
2021-05-26,57.602,11.07,7.98,8.5982,3.77339,24.2,14.84272,3.95468,7.119243144989014,11.53845,2.92236,2.91558,10.14,4.08574,2.8874,4.81325,2.55,48.37,5.92916,50.9453125,18.033588409423828,9.4434,6.428280353546143,4.75009,12.412128448486328,46.081214904785156,8.212,49.24787,4.615108013153076,4.196809768676758,4.623788833618164,40.24,28.22,10.754056930541992,3.1247642040252686,17.62,25.70410919189453,3.6473424434661865,3.0943338871002197,15.71167,47.17,4.990931034088135,8.275909423828125,9.852703094482422,6.656743049621582
2021-05-27,61.152,11.07,7.91,8.5682,3.81339,24.75,14.82272,3.88468,7.220160007476807,11.9538342,2.92,2.88558,10.34,4.07574,2.8874,4.79325,2.54,48.17,5.89916,52.62263488769531,18.170000076293945,9.2834,6.428280353546143,4.75009,12.279582023620605,46.38488006591797,8.262,50.69787,4.587080478668213,4.196809768676758,4.633167743682861,39.69,29.97,10.939471244812012,3.1153523921966553,17.64,25.685195922851562,3.6473424434661865,3.08489990234375,15.61167,47.22,4.990931034088135,8.13272762298584,9.795585632324219,6.609330177307129
2021-05-28,67.102,11.59,7.95,8.6782,3.86339,25.6,14.98272,3.93468,7.210986137390137,12.4769106,2.94,2.92558,10.28,4.05574,2.9074,4.86325,2.51,47.62,6.00916,51.6706428527832,18.124528884887695,9.3334,6.428280353546143,4.78009,12.317452430725098,46.308963775634766,8.582,51.14787,4.605765342712402,4.196809768676758,4.614409923553467,40.09,29.07,10.967283248901367,3.143588066101074,17.62,25.48659896850586,3.6379177570343018,3.0943338871002197,15.67167,47.92,5.0004191398620605,7.951363563537598,9.852703094482422,6.656743049621582
2021-05-31,73.802,11.57,7.88,9.1482,3.78339,25.95,15.42272,3.93468,7.229334354400635,12.5692182,2.91,2.92558,10.38,4.02574,2.9074,4.85325,2.48,46.77,5.98916,51.0450439453125,18.170000076293945,9.2734,6.354072570800781,4.78009,11.967148780822754,46.0527458190918,8.432,50.84787,4.5777387619018555,4.149865627288818,4.6050310134887695,39.79,29.72,11.01363754272461,3.134176254272461,17.38,25.25017547607422,3.6096439361572266,3.0754659175872803,15.59167,46.67,4.943488597869873,7.960908889770508,9.7765474319458,6.571400165557861
2021-06-01,76.402,11.35,8.16,9.4082,3.87339,26.65,15.32272,3.90468,7.293554306030273,12.4922952,2.91,2.89558,10.38,4.02574,2.9874,4.84325,2.47,47.12,5.96916,51.0450439453125,18.251846313476562,9.3434,6.335520267486572,4.76009,12.099695205688477,46.44181442260742,8.352,50.14787,4.549711227416992,4.196809768676758,4.595652103424072,39.94,30.24,11.134157180786133,3.143588066101074,17.34,25.155603408813477,3.590794563293457,3.0660321712493896,15.43167,46.72,4.915022850036621,7.9036359786987305,9.700389862060547,6.5050225257873535
2021-06-02,76.802,11.07,8.23,9.4682,3.91339,26.95,15.32272,3.90468,7.13759183883667,12.076911,2.89,2.92558,10.3,4.02574,3.0974,4.85325,2.45,46.87,5.92916,50.81837844848633,18.33369255065918,9.3234,6.354072570800781,4.73009,12.364790916442871,46.166622161865234,8.322,50.24787,4.559053897857666,4.2155866622924805,4.6050310134887695,39.79,28.84,11.143427848815918,3.16241192817688,17.34,25.306915283203125,3.5813698768615723,3.1037678718566895,15.35167,47.22,4.924511432647705,8.275909423828125,9.728949546813965,6.476574897766113
2021-06-03,77.102,10.95,8.25,9.7482,3.91339,26.95,15.40272,3.89468,7.1926374435424805,11.8615266,2.87,2.92558,10.12,4.04574,3.0974,4.82325,2.44,46.67,5.79916,50.754913330078125,18.597423553466797,9.2274,6.3169684410095215,4.68009,12.279582023620605,45.540313720703125,8.672,50.39787,4.568396091461182,4.243753433227539,4.595652103424072,39.29,27.94,11.245406150817871,3.1530001163482666,17.34,25.221803665161133,3.5719451904296875,3.1037678718566895,15.19167,46.92,4.8865580558776855,8.17090892791748,9.738468170166016,6.419679641723633
2021-06-04,80.602,10.41,8.22,9.6082,3.93339,27.2,15.24272,3.88468,7.247683048248291,12.2769108,2.87,2.91558,10.0,4.06574,3.1174,4.87325,2.46,46.77,5.83916,50.754913330078125,18.44282341003418,9.1374,6.335520267486572,4.72009,12.307984352111816,44.37309646606445,8.692,51.04787,4.587080478668213,4.2155866622924805,4.623788833618164,38.84,28.49,11.097074508666992,3.1600000858306885,17.22,24.900264739990234,3.5813698768615723,3.1320695877075195,15.11167,46.82,4.905534744262695,8.314090728759766,9.738468170166016,6.4576096534729
2021-06-07,88.802,10.73,8.42,9.6082,3.94339,26.5,15.30272,3.86468,7.091719627380371,12.8307564,2.83,2.87558,10.04,4.08574,3.0974,4.83325,2.48,47.02,5.80916,50.19278335571289,18.461009979248047,9.0974,6.3169684410095215,4.67009,12.43106460571289,43.9555549621582,8.702,50.54787,4.5777387619018555,4.253142833709717,4.623788833618164,39.39,28.74,11.282488822937012,3.140000104904175,17.12,24.531442642211914,3.628493070602417,3.1320695877075195,15.11167,47.22,4.905534744262695,8.399999618530273,9.738468170166016,6.42916202545166
2021-06-08,98.602,10.37,8.46,9.6882,3.89789,27.5,15.16272,3.86468,7.229334354400635,13.1076792,2.85,2.87558,9.97,4.08574,3.0874,4.82325,2.45,47.02,5.85916,50.07491683959961,18.37916374206543,9.2374,6.363348484039307,4.72009,12.449999809265137,43.86066436767578,8.582,52.14787,4.587080478668213,4.224976062774658,4.623788833618164,39.69,28.84,11.171239852905273,3.130000114440918,17.56,24.644926071166992,3.6473424434661865,3.1603715419769287,15.15167,47.72,4.934000015258789,8.399999618530273,9.81462574005127,6.4576096534729
2021-06-09,99.002,10.63,8.72,10.0082,3.96789,27.45,15.36272,3.87468,7.284379959106445,13.230756,2.85,2.82,9.93,4.09574,3.1474,4.84325,2.46,47.27,5.85916,50.07491683959961,18.679269790649414,9.2974,6.344796657562256,4.71009,12.510000228881836,43.41465377807617,8.642,51.99787,4.568396091461182,4.318864345550537,4.633167743682861,39.84,29.59,11.467903137207031,3.130000114440918,18.02,24.503070831298828,3.6096439361572266,3.1603715419769287,15.15167,47.67,4.924511432647705,8.239999771118164,9.719429969787598,6.4386444091796875
2021-06-10,104.402,10.59,8.72,10.1082,3.94789,27.0,15.32272,3.85468,7.284379959106445,14.769216,2.82,2.8,9.85,4.12574,3.1774,4.81325,2.48,47.12,5.84916,49.875450134277344,18.579235076904297,9.3174,6.252036094665527,4.69009,12.010000228881836,42.96864318847656,8.532,51.84787,4.559053897857666,4.300086498260498,4.614409923553467,40.14,29.29,11.39373779296875,3.0999999046325684,18.38,24.25718879699707,3.600219249725342,3.1320695877075195,15.07167,47.47,4.934000015258789,8.0600004196167,9.738468170166016,6.4386444091796875
2021-06-11,100.302,10.95,8.84,10.4482,4.03789,28.05,15.50272,3.85468,7.35777473449707,14.7384468,2.83,2.81,9.9,4.10574,3.3074,4.84325,2.45,46.97,5.86916,49.5218505859375,18.71564483642578,9.3374,5.992307662963867,4.72009,11.90999984741211,42.702938079833984,8.64,51.69787,4.559053897857666,4.375196933746338,4.651925563812256,40.14,29.49,11.403008460998535,3.0799999237060547,18.56,23.916738510131836,3.6096439361572266,3.1320695877075195,14.95167,47.87,4.924511432647705,7.989999771118164,9.681351661682129,6.4101972579956055
2021-06-15,103.602,10.77,8.62,10.4482,3.95789,27.6,15.38272,3.77468,7.13759183883667,15.3538308,2.78,2.76,9.74,4.05574,3.2874,4.75325,2.4,46.37,5.78916,50.20185089111328,18.461009979248047,9.0574,6.0386881828308105,4.66009,11.300000190734863,41.516746520996094,8.39,51.24787,4.5123419761657715,4.393974781036377,4.586273193359375,39.14,30.19,11.365925788879395,3.069999933242798,18.12,23.415517807006836,3.5719451904296875,3.0943338871002197,14.81167,47.82,4.896046161651611,7.699999809265137,9.548078536987305,6.353301525115967
2021-06-16,93.802,9.79,8.6,10.3882,3.97789,25.75,15.38272,3.78468,7.055022716522217,14.4922932,2.81,2.75,9.65,4.03574,3.3374,4.75325,2.36,46.27,5.84916,50.02958679199219,18.615610122680664,8.9874,6.066515922546387,4.73009,11.420000076293945,41.76346969604492,8.32,51.39787,4.521684646606445,4.412752628326416,4.595652103424072,38.54,29.04,11.124885559082031,3.0899999141693115,18.24,23.604656219482422,3.5813698768615723,3.08489990234375,14.83167,47.92,4.905534744262695,7.860000133514404,9.567117691040039,6.37226676940918
2021-06-17,101.702,9.87,8.54,10.2882,3.93789,26.15,15.34272,3.80468,6.743097305297852,15.3846,2.82,2.73,9.48,3.99574,3.4074,4.78325,2.33,45.87,5.80916,49.59438705444336,18.479198455810547,8.9074,6.075791835784912,4.73009,11.779999732971191,41.3079719543457,8.27,51.64787,4.5123419761657715,4.335505485534668,4.586273193359375,38.14,28.89,11.106344223022461,3.0799999237060547,18.28,23.642484664916992,3.5813698768615723,3.0799999237060547,14.83167,48.02,4.915022850036621,7.78000020980835,9.557598114013672,6.37226676940918
2021-06-18,103.402,9.55,8.36,9.9282,3.77789,29.1,14.78272,3.75468,6.6952738761901855,15.5769075,2.82,2.7,9.22,3.98574,3.3174,4.72325,2.33,45.72,5.80916,48.66958999633789,18.042682647705078,8.7274,6.0386881828308105,4.73009,11.619999885559082,41.260528564453125,8.23,51.39787,4.521684646606445,4.219634532928467,4.5675153732299805,38.19,30.74,10.856034278869629,3.059999942779541,17.68,23.2358341217041,3.590794563293457,3.049999952316284,14.79167,48.12,4.915022850036621,7.650000095367432,9.614715576171875,6.334336280822754
2021-06-21,102.602,9.46,8.37,10.0282,3.75789,27.8,14.72272,3.71468,6.819614887237549,15.0153696,2.8,2.69,9.05,4.05574,3.26347,4.77325,2.59,47.02,5.74916,46.33946990966797,17.697105407714844,8.6774,6.029411792755127,4.68009,10.8100004196167,40.49187088012695,8.02,51.24787,4.5123419761657715,4.142387390136719,4.5675153732299805,38.49,30.74,10.754056930541992,3.069999933242798,17.68,22.88592529296875,3.5719451904296875,3.0299999713897705,14.61167,47.32,4.8865580558776855,7.550000190734863,9.557598114013672,6.305889129638672
2021-06-22,114.702,9.54,8.61,9.8882,3.89789,28.1,14.78272,3.70468,6.838744163513184,15.1230618,2.8,2.69,9.08,4.04574,3.46347,4.76325,2.56,47.17,5.74916,45.16987609863281,17.660730361938477,8.6974,6.020135402679443,4.68009,11.020000457763672,41.5262336730957,8.05,50.34787,4.531026840209961,4.277569770812988,4.586273193359375,38.79,31.04,10.86530590057373,3.069999933242798,17.58,22.914295196533203,3.5719451904296875,3.0399999618530273,14.61167,47.22,4.896046161651611,7.559999942779541,9.519519805908203,6.324854373931885
2021-06-23,116.302,9.75,8.66,10.66,3.90789,28.25,15.20272,3.70468,7.163942813873291,14.5076778,2.82,2.7,9.13,4.02574,3.55347,4.80325,2.55,46.87,5.77916,46.89253616333008,18.069965362548828,8.7974,6.029411792755127,4.70009,11.079999923706055,40.6531982421875,8.2,50.79787,4.540369510650635,4.28722620010376,4.5675153732299805,38.89,31.59,11.143427848815918,3.069999933242798,17.74,23.169635772705078,3.562520742416382,3.0399999618530273,14.77167,47.77,4.877068996429443,7.639999866485596,9.510000228881836,6.277441501617432
2021-06-24,113.602,9.97,8.67,10.68,3.95789,28.85,15.36272,3.69468,7.307413101196289,14.2153704,2.81,2.7,9.22,4.05574,3.63347,4.80325,2.72,46.67,5.77916,46.647735595703125,18.160905838012695,8.7774,6.057240009307861,4.70009,11.079999923706055,40.95686340332031,8.2,50.64787,4.559053897857666,4.267914295196533,4.586273193359375,38.89,31.44,11.208322525024414,3.069999933242798,17.89,23.008865356445312,3.5719451904296875,3.059999942779541,14.79167,47.77,4.934000015258789,7.559999942779541,9.538558959960938,6.324854373931885
2021-06-25,119.102,10.23,8.9,10.94,3.93789,29.0,15.72272,3.70468,7.33610725402832,14.999985,2.83,2.72,9.32,4.14574,3.75347,4.83325,2.95,47.87,5.80916,47.35493087768555,18.479198455810547,8.7674,6.1036200523376465,4.70009,11.180000305175781,40.72911071777344,8.26,51.29787,4.587080478668213,4.267914295196533,4.614409923553467,38.79,31.39,11.59769344329834,3.0899999141693115,17.89,23.179092407226562,3.590794563293457,3.069999933242798,14.97167,47.52,4.962465286254883,7.699999809265137,9.595675468444824,6.391231536865234
2021-06-28,121.102,9.79,8.79,10.2,3.94789,29.05,15.14272,3.72,7.3169779777526855,15.0922926,2.81,2.71,9.3,4.16574,3.70347,4.86325,2.97,47.97,5.76916,47.74479675292969,17.86989402770996,8.7474,6.075791835784912,4.69,12.279999732971191,39.770668029785156,8.23,51.79787,4.568396091461182,4.22929048538208,4.595652103424072,38.64,31.44,11.05072021484375,3.0799999237060547,17.77,22.772441864013672,3.5719451904296875,3.049999952316284,14.89167,47.52,4.915022850036621,7.710000038146973,9.52903938293457,6.296406269073486
