Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity
5/31/21	0.06601	-0.001595	-0.008235	0.047523	-0.019002	0.012774	0.025671	0	0.002306	0.007398	-0.010204	0	0.009728	-0.007143	0	-0.001908	-0.011952	-0.017259	-0.003125	-0.012343	0.00227	-0.006067	-0.01178	0	-0.028671	-0.00577	-0.016447	-0.005731	-0.006322	-0.011421	-0.00227	-0.007117	0.021417	0.003987	-0.003232	-0.012766	-0.009513	-0.008008	-0.006334	-0.004866	-0.025667	-0.011621
6/1/21	0.02403	-0.017572	0.033215	0.025097	0.021792	0.025225	-0.005688	-0.007075	0.00684	-0.00612	0	-0.009524	0	0	0.025237	-0.001912	-0.004032	0.007231	-0.003135	-0.002025	0.00247	0.007121	-0.004939	-0.003922	0.009028	0.006406	-0.008919	-0.013449	-0.008135	0.009264	-0.004058	0.003584	0.016774	0.008895	0.000972	-0.002155	-0.005763	-0.007237	-0.005086	-0.00978	0.001054	-0.007772
6/2/21	0.00361	-0.022764	0.008037	0.00565	0.009479	0.010545	0	0	-0.021303	-0.033251	-0.006873	0.009615	-0.007707	0	0.033846	0.001916	-0.008097	-0.005128	-0.006289	-0.004358	0.004568	-0.00202	0.003011	-0.005906	0.021994	-0.005843	-0.003375	0.001947	0.002136	0.004558	0.002124	-0.003571	-0.045307	0.000916	0.006071	0	0.006098	-0.002542	0.012392	-0.004938	0.010526	0.002014
6/3/21	0.002698	-0.009983	0.002278	0.026217	0	0	0.004577	-0.002375	0.003985	-0.017834	-0.00692	0	-0.017476	0.004796	0	-0.005736	-0.004082	-0.004124	-0.02057	-0.004943	0.010633	-0.009853	-0.009517	-0.009901	-0.010565	-0.017215	0.039503	0.002915	-0.001657	0.002958	-0.005728	-0.011947	-0.030508	0.005419	-0.006664	0	-0.00705	-0.006321	-0.003699	-0.009926	-0.00625	-0.011377
6/4/21	0.03139	-0.047368	-0.003509	-0.012774	0.004695	0.008696	-0.009112	-0.002381	0.008758	0.035019	0	-0.003175	-0.011858	0.004773	0.005952	0.009615	0.008197	0.00207	0.006462	0.001097	-0.007225	-0.009494	0.004037	0.008	0.003412	-0.024562	0.002172	0.012597	0.005191	-0.005548	0.007226	-0.010883	0.019231	-0.012108	0.003189	-0.006479	-0.011666	0.003738	0.010225	-0.005013	-0.002096	0.004985
6/7/21	0.071304	0.029466	0.023474	0	0.002336	-0.024138	0.003448	-0.004773	-0.021512	0.045113	-0.013937	-0.012739	0.004	0.004751	-0.005917	-0.007619	0.00813	0.005165	-0.004815	-0.011069	0.000993	-0.00426	-0.002921	-0.009921	0.010007	-0.009403	0.001083	-0.009569	-0.00203	0.008916	0.000007	0.013447	0.008576	0.016715	-0.006322	-0.005435	-0.014805	0.013165	0.000007	0	0.008403	0.000007
6/8/21	0.079545	-0.0322	0.004587	0.007394	-0.009881	0.035336	-0.008018	0	0.018964	0.021583	0.007067	0	-0.006972	0	-0.002976	-0.001919	-0.012097	0	0.008065	-0.00278	-0.004864	0.014973	0.006906	0.01002	0.00109	-0.002591	-0.012987	0.030918	0.001607	-0.007052	-0.000433	0.007238	0.003401	-0.010289	-0.003616	0.024044	0.004191	0.00476	0.008599	0.002519	0.010417	0.005367
6/9/21	0.003008	0.02403	0.02968	0.029358	0.017115	-0.001706	0.011547	0.002398	0.009749	0.00939	0	-0.017779	-0.004012	0.002364	0.01791	0.003846	0.004082	0.005139	0	0.002118	0.018481	0.006322	-0.000803	-0.001984	0.006691	-0.008072	0.006579	-0.002812	-0.001964	0.024388	0.004151	0.003593	0.025424	0.028731	0.002118	0.024546	-0.00365	-0.00824	0.002118	0	-0.001031	0.000191
6/10/21	0.04048	-0.00361	0	0.008913	-0.004808	-0.015385	-0.002283	-0.004785	-0.000951	0.116279	-0.010526	-0.007092	-0.008056	0.007075	0.008798	-0.005747	0.00813	-0.003067	-0.0016	-0.004931	-0.006302	0.002094	-0.015557	-0.003976	-0.040881	-0.011215	-0.011983	-0.00282	-0.002994	-0.005295	-0.004996	0.00716	-0.009917	-0.007412	-0.010527	0.01875	-0.010977	-0.00356	-0.009898	-0.005025	-0.004128	0.000974
6/11/21	-0.029539	0.032609	0.013304	0.030035	0.021739	0.036458	0.010297	0	0.009285	-0.002083	0.003546	0.003571	0.005076	-0.004684	0.037791	0.00578	-0.012097	-0.003077	0.003205	-0.007866	0.006554	0.00209	-0.042293	0.005988	-0.009102	-0.006961	0.011907	-0.002828	-0.000782	0.016671	0.007341	0	0.006678	0.000031	-0.007229	0.009202	-0.014806	0.001833	-0.000782	-0.007576	0.00829	-0.002704
6/15/21	0.024499	-0.015789	-0.02407	0	-0.018913	-0.015075	-0.006795	-0.019231	-0.030806	0.041754	-0.017668	-0.017794	-0.016162	-0.011765	-0.005602	-0.017241	-0.020408	-0.012346	-0.01278	0.012811	-0.014501	-0.029197	0.006825	-0.011905	-0.052079	-0.02866	-0.028441	-0.008507	-0.011144	0.00338	-0.015008	-0.023697	0.023217	-0.004157	-0.004152	-0.02229	-0.021846	-0.011342	-0.012945	-0.008906	-0.001028	-0.006683
6/16/21	-0.071014	-0.087344	-0.002242	-0.005146	0.004819	-0.062925	0	0.002451	-0.010342	-0.056112	0.010791	-0.003623	-0.00924	-0.004762	0.014085	0	-0.016667	-0.002083	0.009709	-0.002195	0.009625	-0.007519	0.005854	0.014056	0.011873	0.00719	-0.008197	0.00286	0.003313	0.005519	0.003288	-0.014563	-0.037277	-0.019993	0.007763	0.006218	0.009328	0.003882	-0.001812	0.001284	0.002058	0.003181
6/17/21	0.061622	0.007813	-0.006742	-0.008621	-0.009592	0.014519	-0.002281	0.00489	-0.051464	0.061571	0.003559	-0.007273	-0.017617	-0.009569	0.019444	0.005848	-0.012712	-0.008351	-0.00641	-0.016219	-0.014858	-0.008658	-0.006068	0	0.023699	-0.01841	-0.005903	0.004753	-0.009636	-0.024478	-0.009611	-0.009852	-0.005051	-0.00924	-0.010798	0.00206	-0.005995	-0.007586	-0.009073	0	0.002053	-0.005666
6/18/21	0.012491	-0.031008	-0.020362	-0.031304	-0.038741	0.105546	-0.032	-0.012165	-0.007731	0.0125	0	-0.010989	-0.027426	-0.002415	-0.024523	-0.011628	0	-0.003158	0	-0.019564	-0.024534	-0.019651	-0.007035	0	-0.014504	-0.002082	-0.004751	-0.00473	0.001134	-0.027635	-0.00502	0.001244	0.062606	-0.023451	-0.007422	-0.030832	-0.018118	0.001695	-0.010665	-0.002564	0.002049	-0.000934
6/21/21	-0.005806	-0.009	0.001155	0.008977	-0.005038	-0.042071	-0.003542	-0.009852	0.016657	-0.036049	-0.007092	-0.003704	-0.018438	0.016949	-0.015374	0.009804	0.111588	0.027455	-0.009677	-0.049666	-0.020997	-0.005568	-0.003413	-0.009901	-0.071456	-0.020474	-0.02506	-0.002852	-0.003942	-0.020152	-0.001879	0.007453	0	-0.011255	0.001382	0	-0.01691	-0.007119	-0.008424	-0.011568	-0.01636	-0.00766
6/22/21	0.088321	0.008073	0.027682	-0.012456	0.035443	0.010135	0.003555	-0.002488	0.000907	0.007172	0	0	0.003315	-0.002381	0.05848	-0.001942	-0.011583	0.003083	0	-0.027085	-0.003944	0.00224	-0.003428	0	0.017497	0.023604	0.003672	-0.017159	0.00224	0.030679	0.002206	0.007398	0.009554	0.008432	-0.001893	-0.005302	-0.000656	-0.001893	0.001401	0	-0.002079	0.000045
6/23/21	0.010731	0.021021	0.005612	0.068413	0.002445	0.005017	0.024793	0	0.048437	-0.040692	0.007143	0.003717	0.005507	-0.004773	0.024862	0.007782	-0.003906	-0.006148	0.004886	0.039014	0.024036	0.011173	0.002386	0.004	0.006293	-0.020197	0.018293	0.008729	0.002908	0.003103	-0.003249	0.002448	0.01735	0.026463	0.000844	0.008529	0.011997	-0.001797	0.000844	0.010403	0.011458	-0.003035
6/24/21	-0.017916	0.021569	0.001116	0.001876	0.012195	0.019967	0.009217	-0.002494	0.020142	-0.020148	-0.003546	0	0.009858	0.007194	0.021563	0	0.066667	-0.004124	0	-0.005108	0.005146	-0.00221	0.004729	0	0.000113	0.007584	0	-0.002885	0.004229	-0.004392	0.00422	0	-0.004651	0.005937	0.000113	0.007928	-0.006826	0.002759	0.006693	0.001287	0	0.011788
6/25/21	0.037162	0.024952	0.025641	0.024345	-0.004819	0.004894	0.020548	0.0025	0.006122	0.055195	0.007117	0.007407	0.010846	0.021429	0.031662	0.005792	0.084559	0.024845	0.004862	0.01738	0.019751	-0.001107	0.00986	0	0.011231	-0.003386	0.007186	0.012536	0.008347	0.002186	0.008335	-0.002442	-0.001558	0.037002	0.008715	0	0.009601	0.007475	0.005462	0.011568	-0.005149	0.007968
6/28/21	0.013029	-0.041199	-0.011957	-0.067642	0.002421	0.001623	-0.032438	0.003831	-0.002556	0.006154	-0.007067	-0.003676	-0.002146	0.004662	-0.012788	0.005758	0.00678	0.00202	-0.006452	0.008285	-0.032923	-0.002217	-0.004508	-0.002034	0.098446	-0.023482	-0.003567	0.009524	-0.004022	-0.008999	-0.004014	-0.003672	0.00156	-0.047113	-0.003185	-0.006543	-0.017493	-0.005198	-0.006464	-0.005083	0	-0.009509
6/29/21	0.034084	0.005859	-0.028603	-0.009804	-0.045894	-0.001621	-0.010405	-0.013441	-0.011315	-0.042813	-0.007117	-0.00369	-0.023656	-0.013921	-0.041451	-0.007634	-0.037037	-0.012097	-0.008117	-0.029137	-0.011036	-0.011111	-0.002392	-0.017058	-0.01063	-0.013979	-0.00716	0.026415	-0.00291	-0.00771	-0.000867	-0.009828	0.021807	-0.011763	-0.000867	-0.006586	-0.012485	-0.006139	-0.007418	-0.010217	-0.012422	-0.002796
6/30/21	0.04602	0.021359	0	0.033663	-0.005063	0.053571	0.016179	0.002725	0.010578	0.041534	0	0	0.004405	-0.002353	0.021622	0.003846	0.017483	-0.009184	0	0.019517	0.004922	-0.022472	0.007443	-0.010846	-0.015974	0.007129	0.00601	-0.044118	0.005422	0.003621	-0.004812	0.001241	-0.035061	0.006414	0.001319	-0.025414	0.001739	0.003975	0.001319	-0.006452	-0.001048	0.001319
7/2/21	-0.009512	-0.011407	0.010193	-0.022989	-0.005089	0.001541	-0.018397	-0.002717	-0.013379	0.025051	-0.003584	0	-0.009868	-0.009434	0.002646	0	-0.010309	-0.014418	-0.006547	-0.017216	-0.007654	-0.005747	-0.000448	-0.002193	-0.005488	-0.044242	0.003584	0.017308	-0.000448	-0.005065	-0.002492	-0.009913	-0.025276	-0.022547	-0.000448	0.011338	-0.037661	-0.005737	-0.003736	-0.005195	0.006296	-0.002348
7/5/21	0.054622	0.030769	0.007848	0.054902	0.002558	0.009231	0.032129	0.002725	-0.015563	-0.027431	0	-0.007407	-0.012182	-0.002381	0.015831	-0.011316	0.010417	0.003135	0.008237	-0.020105	0.036823	-0.008092	-0.001534	0.008791	-0.001883	-0.030361	0.011905	0.005671	-0.002587	-0.000823	0.001501	0.010013	0.014587	0.006726	0.001501	0.001121	-0.008077	-0.011817	0.004806	0	0.010428	-0.008038
7/6/21	0.00683	0	0.014461	-0.013011	-0.010204	0.019817	-0.011673	0.002717	-0.009079	0.06	0	0.007463	-0.006726	-0.004773	-0.012987	0.006276	-0.041237	-0.007292	0.003268	0.001971	-0.004427	-0.009324	0.005152	0.004357	-0.019336	0.012494	0.005882	-0.009398	0.003705	0.002212	0.00166	-0.008674	-0.009585	0.007927	0.000811	-0.004479	0.025212	-0.002428	0.000853	0.002611	-0.007224	0.000641
7/7/21	0.042962	-0.011194	-0.024123	0.00565	-0.007732	0.017937	0.005249	0	0.019797	0.098113	0	-0.003704	0.007901	-0.002398	-0.021053	-0.018711	-0.014337	-0.003148	-0.006322	0.002584	-0.000019	-0.017647	0.000986	-0.006508	-0.010232	0.006065	-0.018713	-0.00759	-0.003091	-0.010599	-0.001057	-0.00125	0.022581	-0.018725	-0.002253	0.008999	-0.017005	-0.001712	-0.005578	-0.0112	-0.002079	-0.001036
7/8/21	-0.081301	-0.032075	-0.05618	-0.050562	-0.031169	0.007342	-0.02611	-0.01355	-0.003885	-0.069874	-0.010791	-0.011152	-0.013438	-0.009615	-0.05914	-0.012712	0.003636	-0.014737	-0.019264	-0.022245	-0.011091	-0.011976	-0.011597	-0.0131	-0.012136	-0.021752	-0.010727	-0.022945	-0.010729	-0.018922	-0.00257	-0.038798	-0.025237	-0.044384	-0.005809	-0.004459	-0.002156	-0.013353	-0.005862	-0.034674	-0.009375	-0.012666
7/9/21	-0.076106	0.035088	0.00119	0.025641	-0.005362	-0.056851	0	-0.002747	0.017503	-0.107143	-0.003636	-0.003759	0.003405	0.002427	-0.002857	-0.008584	0.018116	-0.002137	-0.008929	0.003682	0.014338	-0.004848	-0.006578	-0.004425	0.005173	-0.0013	-0.008434	0.018591	0.001646	0.001646	-0.006547	-0.027344	0.001618	0.020821	0.001646	-0.007839	0.002062	-0.009301	0.004963	0	-0.005258	-0.006547
7/12/21	0.005747	-0.011299	-0.004756	-0.017308	-0.010782	0.004637	-0.012064	0.00551	-0.006018	-0.001379	0.00365	-0.003774	0	-0.004843	-0.014327	0.008658	0.010676	0	-0.001802	-0.007233	-0.027062	0.015834	-0.004491	-0.008889	-0.014441	-0.01231	0.00243	-0.002882	-0.00571	-0.006668	-0.003647	-0.009371	0.050081	-0.010124	-0.00278	0.005643	-0.009501	0.000479	-0.002823	-0.010057	0.002114	-0.016024
7/13/21	-0.013333	0.017143	0.002389	0.056751	0.021798	0.016923	0.017639	0.008219	-0.000417	0.023481	0.010909	0.011364	-0.006787	0.021898	0.011628	-0.006438	0.080986	0.01606	0.001805	0.010712	0.00998	-0.003597	-0.000774	0	-0.015151	0.026811	0.010909	0.00578	-0.005961	0.010492	0.002964	0.005405	0.024615	0.034027	-0.00238	0.005612	0.001732	0.009186	0.000891	0.013062	0.027426	-0.003305
7/14/21	-0.066924	-0.054307	-0.010727	0.07963	0.005333	-0.02118	0.013333	-0.01087	-0.016937	-0.067476	-0.014388	-0.007491	-0.017084	-0.004762	-0.017241	-0.010799	-0.019544	0.00843	-0.016216	0.004129	0.007392	-0.009627	0.00508	-0.011211	-0.027072	-0.034406	-0.022782	-0.007663	-0.013344	-0.007047	-0.006119	-0.002688	-0.027027	0.024587	-0.006478	-0.00558	-0.026348	-0.01088	-0.009855	-0.012894	0.002053	-0.008342
7/15/21	-0.00069	0.017822	-0.008434	0	-0.002653	0.017002	0.001316	0.008242	0.073433	-0.011577	0.010949	0.011321	0.02781	-0.009569	0.005848	0.0131	-0.006645	0.00418	0.021978	-0.000593	0.001426	0.018226	0.011391	0.015873	0.029373	0.019442	0.014724	-0.029923	0.012781	-0.000969	0.00559	0.013477	0.010802	0.026301	0.004732	0.021324	0.014802	0.012523	0.004776	0.015965	0.012295	0.009931
7/16/21	0.00069	0.025292	-0.013366	0.041166	-0.005319	0.00304	0.001314	0.002725	-0.011496	0.01757	-0.00361	-0.003731	0.006764	-0.002415	-0.020349	0.00431	-0.003344	0	0	0.007047	0.006641	-0.01074	-0.011011	0	-0.034409	-0.0163	0.004837	-0.030846	-0.00506	-0.007607	0.001305	-0.00266	0.025954	-0.002824	0.000456	0.00989	0.015406	-0.002824	-0.006148	0.001429	-0.012146	-0.004924
7/19/21	-0.016552	-0.003795	-0.017241	0.021417	-0.02139	-0.007576	0	-0.013587	-0.01636	0.008633	-0.007246	-0.007491	-0.00224	0.012107	-0.002967	-0.01073	0.060403	0.008325	-0.008961	0.028423	0.005286	-0.016888	-0.002996	-0.006696	0.026657	-0.01134	-0.012034	-0.031828	-0.001343	-0.020594	-0.010122	-0.012	-0.029762	-0.002239	-0.004617	-0.013058	-0.02094	-0.001343	0.001997	-0.019971	0.003074	-0.003449
7/20/21	-0.028752	-0.059048	-0.017544	-0.017742	-0.027322	-0.016794	-0.014436	-0.016529	-0.029525	-0.044223	-0.010949	-0.007547	0.007856	-0.002392	-0.035714	-0.017354	-0.012658	-0.00516	-0.012658	-0.004403	-0.015459	-0.008589	-0.000619	-0.008989	-0.02899	-0.01654	-0.026797	0.012725	-0.007957	0.003501	-0.003398	0	-0.015337	0.010035	0.001041	-0.018743	-0.015586	0.001041	0.001041	-0.011645	0	-0.003191
7/21/21	-0.010108	0.016194	0	-0.014778	-0.002809	-0.046584	-0.013316	0.005602	0.00793	-0.020896	0	-0.007605	0.007795	0.002398	-0.006173	0	0	0.012448	-0.005495	-0.021812	-0.012457	0	0.004333	-0.004535	0.014883	-0.006295	-0.010013	0.01466	0.002667	-0.009621	0.002667	-0.00135	0.012461	-0.00894	0.002667	-0.003371	-0.012966	-0.00008	-0.000675	-0.005891	-0.002043	-0.001591
7/22/21	0.105762	0.035857	0.034439	0.035	0.03662	0.057003	0.013495	0.005571	0.05151	0.030488	0.00369	0	0.034254	0.026316	0.037267	0.00883	0.022436	0.028689	0.009208	-0.000674	0.005561	0.038366	-0.002332	0.009112	-0.013629	0.019536	0.017699	-0.008256	-0.000674	0.011724	-0.000674	0.013514	0.02	0.009229	0.002613	0.022548	0.020429	0.005153	0.002668	0.013333	0.008188	0.003587
7/23/21	-0.066623	-0.003846	-0.002466	-0.014493	-0.008152	-0.020031	0.007989	-0.00277	0.001988	-0.069527	-0.003676	0.003831	0.004274	0	-0.01497	-0.004376	-0.031348	-0.001992	-0.00365	-0.020314	-0.00004	-0.016687	-0.001728	-0.002257	0.004827	-0.035423	-0.006211	0.003122	-0.001728	-0.006621	-0.006175	0.005333	-0.037707	0.002725	-0.005001	0.015436	-0.006029	-0.004622	-0.005056	-0.008772	-0.001015	-0.003847
7/26/21	0.004947	-0.021236	-0.025958	-0.001634	-0.027397	-0.017296	-0.021136	-0.016667	-0.039952	-0.007949	0	-0.003817	-0.031915	-0.018648	-0.021277	-0.013187	-0.038835	-0.026946	-0.005495	-0.027505	-0.027287	-0.033939	-0.007438	-0.004525	-0.020579	-0.071825	0.00375	-0.01556	-0.012742	-0.004055	-0.012559	-0.013263	-0.031348	-0.01868	0.004168	-0.02063	-0.074916	-0.013672	-0.002472	-0.032448	0.012195	-0.005513
7/27/21	-0.103376	-0.036489	-0.013959	-0.037643	0.005634	-0.0784	-0.018893	-0.019774	-0.053632	-0.084936	0.00738	-0.003831	-0.062637	-0.007126	0.006211	0.002227	-0.016835	-0.014359	0.016575	-0.021754	-0.0174	-0.020075	-0.015236	0.011364	-0.060493	-0.047641	0.023661	-0.022129	-0.008134	-0.008486	-0.021629	-0.005376	-0.194175	-0.033338	-0.00682	-0.02439	-0.059533	-0.021189	-0.01024	-0.030488	0.009036	-0.014221
7/28/21	0.091765	-0.03173	-0.003861	-0.010204	0.008403	0.052083	0	0.017291	-0.024784	0.06655	0.003663	0.011538	-0.025791	-0.014354	0.015432	0.006667	0.058219	-0.008325	0.007246	0.018283	-0.006411	0.019206	0.009215	-0.002247	-0.02087	-0.00981	0.008516	-0.006466	0.002419	-0.007556	-0.004526	0	0.084337	0.000547	0.002419	-0.010227	0.018827	0.005429	0.005805	0.011006	-0.00398	0.013267
7/29/21	0.016523	0.052854	0.00646	0.025773	-0.008333	0.082508	0.01238	0.002833	0.012701	-0.011494	-0.014599	-0.007605	0.00722	0.019417	-0.009119	-0.002208	0.006472	0.012592	-0.026978	0.005565	0.004297	0.001256	-0.002466	-0.02027	-0.014397	0.013201	0.018094	0.004338	-0.002661	0.004297	-0.000374	0	0.061111	0.011813	-0.00231	-0.020666	0.009688	-0.004724	-0.002466	0.013997	-0.007992	-0.006456
7/30/21	0.003534	0.034137	-0.011553	-0.033501	-0.002801	-0.02439	-0.001359	-0.016949	0.094796	-0.028239	0	-0.007663	0.003584	0	-0.006135	-0.004425	0.016077	-0.00829	0.001848	-0.001844	0.006521	-0.046424	-0.003971	-0.006897	0.002576	-0.006544	-0.004739	-0.00324	-0.005232	0.001928	0.001752	-0.004054	0.012216	0.036535	-0.010512	-0.044549	0.002327	-0.003603	-0.007359	-0.004601	0.011078	-0.007073
8/2/21	0.091549	0.003883	0.012987	0	0.011236	0.029688	0.013605	0.020115	-0.078357	0.095726	0.003704	0.007722	0.108333	0.028571	0.018519	0.013333	0.006329	0.024033	0.005535	0.015708	0.014037	0.036842	0.005022	0.006944	0.049286	0.030862	-0.002381	0.029252	0.009265	0.002426	0.011574	0.006784	0.024138	-0.031411	0.006608	0.034356	0.011536	0.00901	0.003333	0.010786	0.002988	0.002098
8/3/21	0.069677	-0.037718	0	-0.029463	0	0.004552	-0.002685	0	-0.019768	0.032761	0.00738	0.007663	0.012889	0.006944	-0.006061	0.010965	-0.025157	0.012245	0.007339	0.019283	0.000558	0.006345	-0.005675	0	-0.009605	-0.009785	-0.019093	-0.006316	-0.005229	-0.005599	-0.009813	0.001348	0.026936	-0.02277	-0.007242	-0.007117	-0.001558	-0.003603	-0.0074	0.003049	-0.005958	-0.004947
8/4/21	0.004222	0.031156	0.001282	0.019643	0.005556	-0.016616	0.009421	-0.008451	0.030932	-0.006042	-0.003663	-0.011407	0.036055	-0.002299	0.003049	-0.002169	-0.03871	0.004032	0	-0.014028	0.005415	0.003783	0.003601	-0.002299	-0.012935	-0.006603	0.021898	-0.010593	0.000199	0.005225	-0.004453	0.002692	-0.022951	0.024779	-0.003146	-0.003584	-0.015608	-0.008839	0.000199	-0.004559	0.008991	-0.006352
8/5/21	-0.014414	-0.038986	0.005122	-0.04028	-0.005525	-0.052227	0	-0.005682	-0.002982	-0.022796	-0.003676	-0.011538	-0.008188	-0.009217	-0.024316	-0.008696	-0.016779	-0.007028	-0.001821	-0.006961	0.005704	-0.005025	-0.002306	-0.006912	-0.032726	0.015732	-0.004762	-0.006424	0.003416	-0.001415	0.003427	-0.006711	-0.02349	-0.015535	0.004447	-0.002398	0.022522	0.001088	-0.005769	-0.003053	-0.008911	-0.001112
8/6/21	0.028641	0.006085	0.030573	0.001825	-0.005556	-0.003241	0.004	0	0.011923	0.048212	-0.00738	-0.003891	0.002064	-0.006977	0	-0.017544	-0.003413	-0.005056	-0.005474	-0.010872	0.002149	-0.013889	-0.009781	-0.00464	-0.000886	-0.006057	-0.004785	-0.028017	-0.005312	-0.007996	-0.000675	0.002703	0.056701	0.022254	-0.002999	-0.014423	0.002226	0.000032	0.000439	-0.007657	-0.017982	-0.005195
8/9/21	-0.021919	-0.013105	-0.002472	-0.005464	0.005587	0.009756	0.007968	0.014286	0.038679	-0.013353	0.007435	0.011719	0.040165	0.002342	0.003115	0.011161	-0.017123	0.017276	0.012844	0.015101	0.003236	0.047375	0.004948	0.011655	0.053714	0.067492	0.015625	0.002217	0.004463	0.007368	0.004463	0.002695	-0.019512	-0.00842	0.009844	0.035366	0.055726	0.011931	0.003248	0.003086	0.009156	0.004227
8/10/21	0.011508	0.012257	0	-0.021978	-0.005556	-0.049919	0.00527	-0.002817	0.023147	0.030075	-0.00369	-0.003861	0.009901	-0.007009	0.003106	0.004415	0.006969	-0.002997	-0.005435	0.000542	0.00618	0.012225	0.001626	-0.006912	-0.012112	0.005686	-0.023669	0.00885	0.006867	-0.000077	0.002238	-0.005376	0.013267	0.004535	-0.000077	0.007067	-0.018927	0.008904	-0.000077	0.004615	-0.016129	0.002121
8/11/21	-0.008982	0.101917	0.008674	0.033708	0.019553	-0.015254	0.009174	0.019774	0.015796	0.014599	0.011111	0.01938	0.019608	0.009412	0.034056	0.017582	0.062284	0.011022	0.023679	-0.008631	0.013098	0.022947	0.009162	0.025522	0.003701	0.046528	0.002424	0.014254	0.007554	0.01066	0.002964	0.004054	0.003273	0.027301	0.00728	0.088889	0.057873	0.009561	0.010934	0.007657	0	0.020403
8/12/21	0.044713	0.047619	0.011057	0.018116	0.008219	0.015491	0.005195	-0.00554	0.030211	0.079137	0	-0.007605	-0.026923	0	0.020958	-0.006479	0.006515	-0.002973	-0.003559	-0.026264	-0.000731	-0.004723	-0.004675	-0.004525	-0.01784	0.013541	0.009674	-0.005405	-0.004182	0.002862	-0.001919	0.004038	0.016313	0.013808	-0.006196	-0.003222	-0.01996	-0.008441	-0.003005	-0.010638	0.01332	-0.003917
8/13/21	0.012146	0.017483	0.003645	-0.035587	-0.013587	0.011864	-0.002584	-0.002786	-0.004464	-0.004	-0.003663	-0.003831	-0.005929	0.016317	-0.008798	-0.002174	0.012945	0.030815	0	-0.004984	0.004277	0.011862	-0.001333	-0.006818	-0.007888	-0.011269	0	0.004348	0.000363	-0.011987	-0.004258	-0.004021	-0.014125	-0.011998	0.003675	0.006466	0.006991	-0.005574	-0.00304	-0.004608	0.002022	-0.003958
8/16/21	-0.034857	-0.027491	0	-0.009225	0.013774	-0.026801	0.015544	0.005587	0.027359	-0.07095	-0.003676	0.007692	0.019881	0.002294	-0.008876	0.002179	-0.028754	0.000964	0.007143	0.032295	-0.000997	0.007034	0.002373	0.006865	-0.008688	0.006697	0.011976	-0.004329	0.007559	0.020688	0.012283	0.009421	-0.051581	0.009617	0.000674	0.008565	0.008139	0.012622	0.000674	0.012346	0.007064	0.002845
8/17/21	0.030195	-0.028269	-0.023002	-0.042831	-0.019022	0.005164	-0.019133	-0.008333	-0.020793	-0.014409	0.00738	-0.007634	-0.003899	0.002288	-0.038806	0	0.006579	-0.013487	0	-0.018852	-0.009097	-0.015134	0.000957	-0.009091	-0.023805	-0.006716	-0.014201	-0.026087	-0.007566	-0.010534	-0.005321	-0.005333	-0.001754	-0.03083	-0.007333	0	0.006227	-0.006632	-0.000737	-0.009146	-0.01002	-0.000737
8/18/21	0.021839	0.010909	0.023544	-0.009728	0.00831	0.070205	-0.003901	0.011204	0.006818	0.024854	0.003663	0.007692	0	0.015982	0.006211	0.004348	-0.019608	0.004883	0.010638	0.010623	-0.012776	0.018913	-0.000408	0.006881	-0.005776	0.020377	-0.0012	-0.030134	0.011055	0.009489	0.015715	0	-0.01406	-0.002234	0.009555	-0.003185	0.025533	0.014423	0.009827	0.021538	0.002024	0.01041
8/19/21	-0.016873	-0.034173	-0.01816	-0.037328	-0.03022	0.0224	-0.013055	-0.019391	0.004633	-0.005706	-0.010949	-0.007634	-0.031311	0	-0.052469	-0.017316	-0.023333	0	-0.005263	-0.010144	-0.011008	-0.048724	0.007109	-0.006834	-0.011046	-0.04256	-0.013221	-0.056387	-0.008133	-0.03316	-0.012662	-0.008043	0.02852	-0.020527	-0.00791	-0.029819	-0.025338	-0.0101	-0.008087	-0.027108	0.00404	-0.007755
8/20/21	0.060069	-0.039106	-0.025894	-0.036735	-0.022663	-0.037559	-0.019841	-0.002825	-0.003404	-0.053085	-0.00369	-0.003846	-0.006061	-0.004494	-0.029316	0	-0.047782	-0.016521	-0.007055	-0.024722	-0.008496	-0.006098	-0.002704	-0.002294	0.02076	-0.006614	0.002436	0.002439	-0.001028	0.001501	-0.003319	-0.001351	-0.039861	-0.024325	-0.001028	-0.013172	-0.018289	-0.006922	0.005768	-0.006192	0	0.003278
