Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity	000069 CH Equity	600000 CH Equity	601939 CH Equity
2/19/20	34.950	4.210	12.080	6.320	4.230	9.830	14.140	4.210	5.953	2.200	3.220	3.200	9.110	6.790	3.420	5.210	3.170	67.050	6.550	68.489	18.435	10.88	8.185	5.56	17.214	37.893	9.44	61.7	5.908	5.264	5.853	41.2	10.48	8.940	3.998	28.15	32.928	4.331	3.865	19.48	56.3	6.086	7.452	12.338	7.452
2/20/20	35.250	4.120	12.220	6.290	4.230	9.800	14.240	4.220	5.984	2.223	3.220	3.190	9.010	6.760	3.420	5.200	3.180	66.750	6.550	70.372	18.574	10.72	8.223	5.55	17.432	37.923	9.51	60.7	5.929	5.308	5.896	40.72	10.4	9.021	4.023	27.75	33.080	4.377	3.890	19.56	56.55	6.106	7.580	12.445	7.492
2/21/20	34.950	4.150	12.180	6.240	4.210	9.690	14.080	4.190	5.974	2.177	3.190	3.170	8.920	6.690	3.380	5.170	3.170	66.100	6.460	69.422	18.552	10.58	8.223	5.52	17.200	37.282	9.27	61.05	5.951	5.309	5.863	40.16	10.34	8.955	4.012	27.1	32.417	4.355	3.868	19.28	56.4	6.084	7.503	12.523	7.503
2/24/20	34.900	4.050	11.740	6.060	4.120	9.420	13.900	4.140	5.921	2.108	3.140	3.140	8.730	6.580	3.220	5.090	3.080	65.450	6.340	68.266	18.328	10.34	8.116	5.41	17.186	36.866	9.05	60.35	5.887	5.233	5.832	39.6	9.92	8.925	3.980	26.5	32.043	4.313	3.836	18.8	57.35	6.032	7.340	12.374	7.440
2/25/20	34.200	4.010	11.560	6.040	4.090	9.230	13.740	4.110	5.809	2.085	3.120	3.130	8.600	6.470	3.190	5.080	3.010	64.600	6.360	66.920	18.038	10.44	8.041	5.39	16.994	37.009	8.98	60.75	5.864	5.176	5.765	39.68	9.93	8.730	3.965	26.6	32.577	4.276	3.810	18.58	56.4	6.009	7.275	12.318	7.375
2/26/20	33.000	4.000	11.360	6.050	4.050	9.090	13.760	4.080	5.904	2.069	3.110	3.130	8.840	6.310	3.160	5.070	2.980	63.100	6.320	66.910	18.256	10.54	8.090	5.34	17.013	37.278	8.91	59.65	5.893	5.194	5.782	39.68	9.84	8.834	3.995	26.75	33.416	4.284	3.829	18.5	55.95	6.004	7.425	12.430	7.380
2/27/20	34.200	4.200	11.180	6.080	4.100	9.120	13.900	4.140	5.885	2.077	3.160	3.180	9.270	6.320	3.160	5.130	2.980	63.400	6.440	67.543	18.257	10.7	8.066	5.46	17.590	36.714	9.05	59.95	5.908	5.185	5.796	40.4	9.91	9.012	4.027	26.75	33.010	4.317	3.849	18.7	55.85	6.008	7.354	12.472	7.421
2/28/20	34.300	4.180	10.680	5.910	4.020	9.000	13.520	4.050	5.796	2.000	3.080	3.120	9.010	6.150	3.020	5.000	2.930	61.300	6.300	65.990	17.835	10.32	7.892	5.33	16.854	35.782	8.65	57.85	5.796	5.128	5.696	40.08	9.64	8.806	3.957	26.15	32.984	4.214	3.801	18.26	55.5	5.908	7.279	12.095	7.246
3/2/20	34.300	4.350	11.140	6.200	4.070	8.980	14.060	4.110	6.059	2.015	3.110	3.190	9.930	6.250	3.100	5.070	2.960	61.300	6.440	67.104	18.567	10.72	8.060	5.4	17.908	37.649	9.06	59.5	5.913	5.254	5.824	39.4	9.6	9.110	4.024	26.65	34.798	4.315	3.868	18.36	54.75	5.992	7.590	12.341	7.367
3/3/20	35.150	4.200	11.060	6.290	4.050	8.940	14.100	4.140	6.028	2.000	3.110	3.210	9.700	6.190	3.090	5.120	2.940	60.700	6.450	66.971	18.722	10.66	8.071	5.42	18.443	37.209	9.01	59.3	5.939	5.258	5.850	39.8	9.8	9.065	4.041	26.75	34.719	4.320	3.885	18.26	55.15	6.006	7.558	12.347	7.368
3/4/20	35.100	4.240	10.900	6.250	4.020	9.100	13.920	4.110	6.081	1.985	3.120	3.220	9.730	6.180	3.040	5.140	2.950	61.400	6.410	67.120	18.760	10.86	8.202	5.42	20.140	38.979	9.02	60	5.992	5.285	5.891	40	9.58	9.212	4.073	27.25	36.197	4.342	3.916	18.18	55.3	6.048	7.854	12.376	7.405
3/5/20	34.550	4.130	11.060	6.420	4.010	9.140	14.220	4.160	6.163	2.062	3.140	3.250	9.900	6.280	3.090	5.210	2.980	62.500	6.530	70.588	19.107	10.9	8.270	5.49	22.132	39.334	9.14	61.85	6.040	5.368	5.984	40.64	9.74	9.279	4.101	27.55	36.196	4.449	3.945	18.56	56.6	6.119	7.889	12.685	7.519
3/6/20	34.550	4.030	10.620	6.390	3.930	8.860	14.100	4.090	6.041	2.000	3.090	3.180	9.600	6.130	3.010	5.040	2.930	60.500	6.350	68.904	18.795	10.46	8.159	5.36	21.855	38.453	8.73	60.7	5.985	5.368	5.906	39.64	9.53	9.101	4.068	27	34.889	4.371	3.923	18.1	56.15	6.063	7.700	12.463	7.431
3/9/20	34.250	3.800	8.790	5.910	3.820	8.730	13.400	3.920	5.909	1.931	3.010	3.110	8.830	5.870	2.720	4.890	2.800	58.800	6.230	66.284	18.219	9.84	7.979	5.16	22.807	36.908	8.32	59.55	5.909	5.495	5.797	37.64	9.02	8.740	3.995	25.55	34.189	4.275	3.839	17.04	55.25	5.942	7.420	12.064	7.252
3/10/20	35.000	3.780	9.050	6.010	3.860	8.610	13.860	3.990	5.920	1.938	3.070	3.170	8.940	5.790	2.790	4.980	2.780	58.150	6.410	67.878	18.486	10.14	8.031	5.35	21.680	37.831	8.73	59.65	5.976	5.384	5.808	37.88	9.1	8.869	4.010	25.75	34.402	4.323	3.865	17.16	56.55	5.987	7.495	12.141	7.294
3/11/20	35.350	3.740	8.520	5.960	3.830	8.590	13.800	3.960	5.860	1.977	3.070	3.200	8.780	5.590	2.730	4.960	2.720	57.550	6.450	66.557	18.327	10.04	7.947	5.37	21.665	38.374	8.59	59.2	5.893	5.302	5.748	37.76	9.15	8.740	4.007	26.4	33.909	4.264	3.828	17.04	57	5.938	7.512	12.021	7.277
3/12/20	34.050	3.600	7.810	6.060	3.670	8.560	13.460	3.840	5.733	1.892	3.000	3.120	8.390	5.240	2.560	4.880	2.560	55.450	6.330	64.435	17.996	9.67	7.891	5.25	20.364	36.744	8.44	57.5	5.844	5.135	5.689	36.44	8.93	8.522	3.962	25.85	33.147	4.217	3.796	16.24	55.3	5.855	7.349	11.776	7.238
3/13/20	31.550	3.440	7.930	5.920	3.690	8.140	13.560	3.840	5.668	1.831	2.990	3.110	8.260	5.000	2.580	4.780	2.490	52.900	6.340	63.123	17.780	9.49	7.820	5.25	20.065	35.716	8.24	58.3	5.823	5.047	5.646	35.08	8.67	8.385	3.949	25.25	32.665	4.182	3.771	15.76	52.3	5.790	7.221	11.868	7.199
3/16/20	31.000	3.060	7.520	5.690	3.720	7.270	13.400	3.710	5.509	1.762	2.890	2.960	7.700	4.800	2.460	4.600	2.360	52.000	6.190	60.426	17.694	8.99	7.798	5.1	18.605	33.490	8.04	56.7	5.765	5.143	5.532	34.4	8.27	8.164	3.932	24.55	31.701	4.077	3.743	14.9	51.1	5.743	6.942	11.674	7.131
3/17/20	31.650	3.080	7.400	5.690	3.720	7.350	13.480	3.700	5.432	1.723	2.910	2.940	7.470	4.620	2.440	4.660	2.310	51.700	6.200	58.696	17.404	8.68	7.815	5.13	18.834	32.269	8.23	57.4	5.764	5.088	5.476	35.12	8.29	8.070	3.946	24.4	31.160	4.102	3.769	14.5	50.5	5.731	6.806	11.562	7.150
3/18/20	30.900	3.020	6.870	5.330	3.460	7.300	12.600	3.590	5.367	1.708	2.820	2.850	7.000	4.180	2.310	4.460	2.180	48.800	6.000	57.790	17.103	8.18	7.681	5.03	19.528	30.537	7.81	55.6	5.642	4.992	5.378	32.56	8.18	7.857	3.857	23.05	28.983	4.000	3.703	13.52	50.5	5.631	6.502	11.252	7.042
3/19/20	30.000	2.880	6.400	5.400	3.200	7.090	12.860	3.460	5.156	1.615	2.730	2.740	6.680	3.900	2.230	4.290	2.060	48.250	5.960	54.943	16.144	7.93	7.384	4.9	19.684	29.755	7.8	54.8	5.483	4.861	5.254	31.28	8.15	7.471	3.779	22	27.559	3.845	3.616	12.86	45.7	5.451	6.139	10.858	6.783
3/20/20	31.300	3.060	7.130	5.620	3.500	6.820	13.420	3.690	5.225	1.646	2.910	2.950	7.400	4.360	2.440	4.570	2.240	54.800	6.110	56.366	16.275	8.55	7.422	5.14	19.696	31.686	8.31	57.05	5.563	4.929	5.279	31.92	8.48	7.596	3.826	23.95	28.200	3.902	3.651	13.96	44.8	5.552	6.525	11.028	6.908
3/23/20	31.000	3.010	6.770	5.410	3.390	6.600	12.920	3.570	5.031	1.562	2.780	2.830	7.500	4.080	2.300	4.380	2.100	53.350	5.950	53.830	16.164	7.88	7.317	4.96	18.155	29.561	7.9	54.8	5.490	4.845	5.151	30.44	8.2	7.579	3.762	22.15	26.849	3.828	3.587	13.46	41.85	5.457	6.431	10.762	6.748
3/24/20	31.300	3.070	7.120	5.480	3.420	6.860	13.140	3.710	5.149	1.600	2.880	2.940	8.100	4.500	2.450	4.570	2.280	56.600	6.270	56.144	17.104	8.41	7.498	5.16	18.850	30.520	8.28	56.6	5.588	4.918	5.237	32.16	8.55	7.915	3.821	23	27.336	3.919	3.678	14.16	44.1	5.621	6.894	11.044	6.993
3/25/20	30.650	3.200	7.650	5.740	3.650	7.300	13.840	3.760	5.222	1.600	2.940	2.990	8.200	4.570	2.630	4.710	2.340	56.100	6.330	58.298	17.093	8.86	7.522	5.29	19.262	32.376	8.45	58.5	5.581	4.927	5.276	33.36	9	7.990	3.826	24.05	28.887	3.968	3.674	15.22	45.7	5.647	7.107	11.064	6.955
3/26/20	30.650	3.290	7.580	5.780	3.610	7.300	13.780	3.740	5.174	1.615	2.920	2.980	8.210	4.450	2.570	4.620	2.290	56.550	6.260	57.906	17.472	8.8	7.442	5.2	19.741	32.992	7.97	56.85	5.612	4.921	5.316	32.88	9.07	7.947	3.847	23.5	28.718	4.023	3.694	15.12	45.55	5.678	7.103	11.213	7.015
3/27/20	30.650	3.390	7.770	5.890	3.640	7.400	14.360	3.790	5.211	1.600	2.930	2.990	8.260	4.370	2.550	4.700	2.320	56.550	6.290	57.430	17.774	9.09	7.483	5.22	18.877	33.855	8.07	55.3	5.637	4.905	5.331	33.16	8.9	7.964	3.845	23.55	29.026	4.009	3.703	15.18	46.25	5.692	7.134	11.187	7.068
3/30/20	30.300	3.200	7.570	5.980	3.680	7.110	14.660	3.760	5.187	1.569	2.900	3.000	8.240	4.360	2.620	4.640	2.310	55.900	6.240	56.874	18.106	9.03	7.426	5.22	18.925	34.181	7.8	55.6	5.701	4.882	5.318	32.6	8.69	8.048	3.844	23.55	28.437	4.030	3.724	14.92	45.6	5.701	7.077	11.226	7.066
3/31/20	30.450	3.300	8.130	6.080	3.820	7.250	14.760	3.830	5.330	1.646	2.970	3.110	8.470	4.470	2.840	4.750	2.350	57.650	6.340	57.132	17.774	9.38	7.442	5.31	20.861	34.224	8.11	58.35	5.647	4.849	5.286	33.36	8.9	8.187	3.809	24.05	28.073	3.951	3.688	15.18	46.35	5.637	6.994	11.109	6.939
4/1/20	31.450	3.260	8.030	5.960	3.730	7.150	14.220	3.700	5.242	1.615	2.940	3.090	8.280	4.440	2.790	4.660	2.320	57.050	6.210	56.773	17.472	9.13	7.349	5.18	20.420	33.808	7.67	58	5.635	4.794	5.274	33.52	8.67	8.190	3.800	23.95	29.080	3.931	3.691	15	45.9	5.635	6.967	11.018	6.967
4/2/20	32.000	3.240	8.630	6.020	4.060	7.030	14.580	3.730	5.262	1.654	2.950	3.070	8.400	4.570	3.060	4.650	2.390	59.100	6.220	57.215	17.777	9.27	7.439	5.19	19.670	34.427	7.68	58.6	5.700	4.978	5.317	33.84	8.64	8.358	3.829	24.3	29.406	3.960	3.720	15.1	45.95	5.678	6.980	11.159	7.034
4/3/20	31.800	3.240	8.560	6.040	3.930	6.900	14.140	3.700	5.237	1.623	2.930	3.050	8.300	4.840	2.890	4.640	2.510	60.650	6.130	56.804	17.623	9.19	7.412	5.15	20.990	34.568	7.61	61.05	5.652	4.876	5.291	33.88	8.72	8.199	3.815	25	29.266	3.925	3.717	15.1	47.25	5.619	6.997	11.096	6.997
4/6/20	31.800	3.240	8.890	6.080	4.010	6.810	14.260	3.760	5.237	1.623	2.970	3.060	8.480	5.140	2.980	4.700	2.640	62.000	6.220	56.804	17.623	9.41	7.412	5.2	20.990	34.568	7.72	63.55	5.652	4.876	5.291	35	8.57	8.199	3.815	25.45	29.266	3.925	3.717	15.5	49.25	5.619	6.997	11.096	6.997
4/7/20	32.000	3.440	8.940	6.130	4.030	7.000	14.460	3.820	5.359	1.677	3.010	3.120	9.150	5.340	2.990	4.850	2.670	63.250	6.300	58.011	17.760	9.72	7.570	5.27	23.229	35.211	7.92	64.75	5.733	4.963	5.359	35.56	8.92	8.275	3.862	26.1	29.787	3.983	3.763	15.84	50.4	5.678	7.097	11.312	7.064
4/8/20	33.000	3.390	8.670	6.090	3.950	7.010	14.240	3.750	5.408	1.731	2.970	3.090	9.000	5.160	2.930	4.750	2.610	61.550	6.230	56.827	17.706	9.45	7.537	5.17	22.720	34.392	7.74	63.65	5.694	4.937	5.332	35.28	8.94	8.261	3.829	26.2	29.576	3.949	3.730	15.48	49.75	5.639	6.999	11.234	6.988
4/9/20	34.000	3.540	8.920	6.140	4.010	7.220	14.160	3.770	5.416	1.708	2.990	3.120	9.170	5.260	2.980	4.780	2.660	61.600	6.270	57.113	17.614	9.6	7.552	5.21	23.768	34.347	8	65.25	5.691	4.965	5.339	35.8	9.07	8.223	3.842	26.8	29.382	3.952	3.743	15.68	50.5	5.647	7.024	11.229	7.046
4/14/20	34.200	3.580	8.680	6.200	4.040	7.080	14.360	3.780	5.400	1.677	3.000	3.150	9.330	5.220	2.900	4.840	2.620	62.000	6.270	62.024	17.783	9.75	7.577	5.21	21.621	35.103	7.89	64.35	5.708	4.949	5.290	35.88	9.03	8.369	3.882	26.4	30.077	3.992	3.761	15.74	52.05	5.631	7.016	11.272	6.994
4/15/20	33.300	3.530	8.230	6.160	3.880	7.210	14.120	3.740	5.374	1.654	2.980	3.110	9.000	5.030	2.780	4.780	2.540	60.900	6.210	59.670	17.470	9.55	7.512	5.16	20.837	34.304	7.75	64.35	5.681	4.924	5.242	35.64	8.9	8.192	3.882	25.6	29.281	3.948	3.751	15.64	51.85	5.626	6.953	11.164	6.953
4/16/20	33.000	3.500	8.360	6.060	3.880	7.030	14.120	3.680	5.365	1.585	2.940	3.080	9.080	4.920	2.750	4.720	2.490	60.150	6.100	60.194	17.517	9.57	7.478	5.09	19.937	34.082	7.69	65.85	5.693	4.894	5.233	35.4	8.72	8.189	3.887	25.65	29.101	3.952	3.755	15.44	51.25	5.606	6.919	11.124	6.941
4/17/20	32.550	3.570	8.390	6.190	3.870	7.280	14.240	3.710	5.402	1.631	2.980	3.110	9.270	5.000	2.760	4.820	2.540	60.300	6.120	59.935	17.564	9.78	7.506	5.14	20.040	34.668	7.91	66.1	5.687	4.996	5.237	36.08	8.9	8.273	3.923	26.15	29.277	3.956	3.769	16.08	51.3	5.643	6.958	11.176	6.958
4/20/20	32.050	3.540	8.520	6.070	3.890	7.180	14.080	3.670	5.358	1.654	2.970	3.110	9.340	5.060	2.780	4.760	2.570	61.000	6.090	59.696	17.444	9.64	7.473	5.12	20.195	34.450	7.76	65.75	5.665	5.051	5.205	36.04	8.86	8.229	3.890	26.2	29.125	3.934	3.747	16.32	51.35	5.610	6.991	11.078	6.914
4/21/20	32.050	3.440	8.270	5.900	3.790	7.000	13.840	3.610	5.289	1.608	2.940	3.060	9.190	4.880	2.710	4.690	2.550	59.850	6.000	58.355	16.796	9.47	7.365	5.05	19.998	33.112	7.5	65.25	5.606	4.961	5.158	35.2	8.82	7.956	3.890	25.75	28.435	3.890	3.726	15.7	50.5	5.551	6.797	10.961	6.830
4/22/20	32.500	3.470	8.240	5.920	3.760	7.000	13.660	3.620	5.284	1.608	2.910	3.110	9.510	4.900	2.680	4.700	2.550	61.450	6.010	59.295	16.826	9.43	7.417	5.05	21.552	33.433	7.55	66.35	5.623	4.934	5.164	35	8.99	7.767	3.862	26.05	28.586	3.938	3.741	15.82	51.25	5.568	6.827	11.017	6.848
4/23/20	32.500	3.450	8.440	5.870	3.780	6.970	13.700	3.580	5.297	1.608	2.870	3.120	9.450	5.010	2.700	4.680	2.590	61.500	6.020	60.177	16.780	9.62	7.480	5.06	21.167	33.614	7.54	66.85	5.637	4.990	5.198	35.28	8.95	7.765	3.795	26.2	28.515	3.904	3.729	15.82	51.95	5.560	6.942	11.033	6.811
4/24/20	32.350	3.440	8.510	5.830	3.740	7.000	13.640	3.580	5.276	1.585	2.860	3.100	9.220	4.970	2.690	4.690	2.620	61.050	6.010	59.268	16.593	9.57	7.454	5.06	21.409	33.240	7.4	66.95	5.626	4.914	5.177	34.96	8.88	7.891	3.754	26.1	28.107	3.875	3.721	15.84	51.35	5.527	6.928	11.011	6.786
4/27/20	32.350	3.500	8.530	5.790	3.790	7.350	13.800	3.720	5.282	1.600	2.910	3.200	9.460	5.170	2.730	4.870	2.670	62.650	6.170	59.144	16.755	9.75	7.415	5.18	21.424	32.886	7.77	67.5	5.632	4.932	5.217	36.08	8.91	8.016	3.762	26.95	28.304	3.926	3.729	16.24	51.7	5.567	7.120	11.308	6.846
4/28/20	32.350	3.750	8.650	5.900	3.850	7.180	13.940	3.760	5.200	1.708	2.940	3.230	9.400	5.080	2.750	4.980	2.690	63.050	6.250	60.200	16.826	9.86	7.357	5.25	21.019	33.477	7.98	68.8	5.638	4.850	5.299	36.6	8.99	8.079	3.755	27.9	28.890	3.974	3.722	16.4	51.8	5.594	6.941	11.309	6.864
4/29/20	32.500	3.860	8.790	5.880	3.920	7.690	13.860	3.790	5.224	1.723	2.970	3.260	9.750	5.010	2.790	4.920	2.670	62.450	6.320	60.477	17.140	9.99	7.754	5.27	20.097	35.353	8.07	69.15	5.673	4.863	5.432	36.6	9.01	8.061	3.789	28.45	29.417	4.085	3.767	16.54	51.85	5.640	7.042	11.620	7.031
5/4/20	32.750	3.750	8.160	5.690	3.590	7.460	13.120	3.620	5.224	1.638	2.870	3.090	9.230	4.790	2.550	4.680	2.570	60.100	6.060	60.477	17.140	9.38	7.754	5.06	20.097	35.353	7.31	66.5	5.673	4.863	5.432	35.24	8.91	8.061	3.789	26.9	29.417	4.085	3.767	15.68	50.45	5.640	7.042	11.620	7.031
5/5/20	33.500	3.650	8.390	5.760	3.650	7.500	13.200	3.630	5.224	1.608	2.870	3.100	9.300	4.900	2.600	4.720	2.600	60.150	6.090	60.477	17.140	9.49	7.754	5.05	20.097	35.353	7.39	66.15	5.673	4.863	5.432	35.88	9.1	8.061	3.789	26.7	29.417	4.085	3.767	15.72	50.6	5.640	7.042	11.620	7.031
5/6/20	35.000	3.590	8.620	5.820	3.680	7.540	13.500	3.700	5.347	1.615	2.890	3.150	9.300	4.960	2.690	4.830	2.620	59.700	6.130	59.423	17.207	9.75	7.638	5.09	20.132	34.251	7.73	65.5	5.598	4.834	5.390	36.24	9.1	7.987	3.764	26.35	28.653	4.026	3.732	15.64	51	5.576	6.929	11.413	6.918
5/7/20	35.200	3.580	8.570	5.750	3.680	7.550	13.400	3.700	5.284	1.600	2.890	3.140	9.570	4.890	2.660	4.780	2.590	59.100	6.080	59.191	17.254	9.79	7.626	5.07	20.306	34.037	7.62	64.75	5.602	4.825	5.405	36.16	8.77	7.910	3.764	25.65	28.414	4.004	3.731	15.58	50.1	5.580	6.969	11.368	6.904
5/8/20	36.500	3.620	8.730	5.930	3.700	7.700	13.500	3.780	5.347	1.638	2.910	3.200	9.860	4.980	2.700	4.860	2.590	59.100	6.160	62.447	17.379	10	7.616	5.11	20.195	35.382	7.82	64.95	5.632	4.843	5.457	36.44	8.5	8.043	3.791	25.8	28.775	4.043	3.747	15.6	50.4	5.588	7.090	11.440	6.958
5/11/20	35.950	3.640	8.750	6.070	3.760	7.620	13.580	3.790	5.373	1.662	2.930	3.220	9.930	5.010	2.750	4.880	2.580	59.150	6.220	63.565	17.352	10.24	7.600	5.17	18.848	35.380	7.89	64.45	5.624	4.816	5.405	36.68	8.78	8.113	3.778	26.2	28.839	4.040	3.735	15.96	50.55	5.613	6.989	11.389	6.978
5/12/20	36.350	3.560	8.520	6.020	3.650	7.590	13.400	3.730	5.351	1.662	2.900	3.180	9.680	4.900	2.670	4.840	2.540	57.850	6.160	64.563	17.476	10.04	7.616	5.1	18.679	34.798	7.67	64.7	5.614	4.815	5.373	36.32	8.88	8.109	3.764	25.4	28.375	4.049	3.732	15.48	50.4	5.614	6.861	11.315	6.949
5/13/20	36.000	3.600	8.530	6.020	3.660	7.520	13.360	3.720	5.377	1.615	2.900	3.160	9.770	4.790	2.640	4.820	2.520	57.800	6.150	63.812	17.376	10.08	7.606	5.09	18.721	34.993	7.5	65.6	5.606	4.820	5.377	36.24	8.83	7.945	3.781	25.5	28.338	4.022	3.727	15.4	50.6	5.606	6.776	11.344	6.972
5/14/20	35.100	3.450	8.350	5.960	3.560	7.480	13.160	3.670	5.276	1.600	2.860	3.100	9.480	4.670	2.580	4.730	2.430	56.850	6.090	63.983	17.337	9.93	7.570	5.03	17.894	34.302	7.28	65.15	5.593	4.785	5.342	35.64	8.57	7.865	3.769	24.85	27.846	3.987	3.703	14.96	50.15	5.571	6.642	11.252	6.904
5/15/20	35.100	3.430	8.420	5.910	3.520	7.300	13.140	3.670	5.217	1.585	2.870	3.110	9.650	4.750	2.560	4.750	2.440	56.600	6.100	63.229	17.496	9.89	7.553	5.02	17.627	34.305	7.24	65.1	5.599	4.759	5.326	35.36	8.49	7.869	3.766	24.35	27.822	3.973	3.700	14.82	50.45	5.556	6.691	11.220	6.887
5/18/20	35.500	3.400	9.080	6.230	3.660	7.300	13.480	3.680	5.212	1.562	2.880	3.110	9.890	4.880	2.700	4.790	2.490	57.350	6.140	63.228	17.489	9.73	7.556	5.05	18.361	34.596	7.29	65.55	5.604	4.765	5.321	35.36	8.63	7.861	3.762	24.7	28.578	3.991	3.696	14.84	47.65	5.561	6.662	11.252	6.891
5/19/20	36.700	3.530	9.320	6.290	3.760	7.540	14.000	3.730	5.274	1.592	2.920	3.150	9.790	4.930	2.780	4.850	2.510	56.950	6.230	63.349	18.005	9.84	7.534	5.09	18.070	34.393	7.55	66.1	5.612	4.793	5.350	36.24	8.91	8.025	3.778	25.05	28.530	4.051	3.712	15.34	47.9	5.590	6.628	11.301	6.977
5/20/20	33.050	3.490	9.170	6.330	3.710	7.500	14.040	3.710	5.244	1.600	2.920	3.130	9.640	4.750	2.740	4.820	2.470	55.900	6.270	62.691	17.885	9.84	7.473	5.1	17.601	34.339	7.42	67.25	5.627	4.775	5.354	35.92	8.82	8.074	3.791	24.8	27.981	4.042	3.726	15.22	48	5.594	6.632	11.374	7.003
5/21/20	34.000	3.540	9.070	6.260	3.680	7.410	14.040	3.700	5.199	1.600	2.920	3.130	9.540	4.710	2.730	4.820	2.490	57.700	6.270	62.132	17.666	9.86	7.433	5.06	17.568	34.036	7.41	66.55	5.591	4.752	5.329	35.52	8.62	8.010	3.760	24.8	27.878	4.000	3.705	15.08	47.1	5.558	6.463	11.258	7.008
5/22/20	34.000	3.400	8.620	5.990	3.480	7.020	13.300	3.330	5.135	1.508	2.830	3.030	9.060	4.400	2.570	4.610	2.390	56.150	6.020	60.510	17.309	9.2	7.354	4.94	17.352	33.181	6.95	63.7	5.516	4.624	5.255	32.04	8.26	7.811	3.721	23.65	27.372	3.960	3.666	14.06	44.25	5.494	6.332	11.031	6.876
5/25/20	32.600	3.320	8.720	6.030	3.480	7.120	13.540	3.350	5.161	1.492	2.840	3.060	9.140	4.390	2.590	4.650	2.400	54.200	6.090	59.652	17.494	9.3	7.334	4.97	17.689	33.781	7.01	62.95	5.531	4.585	5.259	31.76	8.18	7.954	3.738	24.1	27.664	4.009	3.683	14.06	43.6	5.531	6.389	11.159	6.878
5/26/20	33.700	3.480	8.840	6.000	3.520	7.340	13.640	3.370	5.194	1.492	2.850	3.080	8.830	4.470	2.660	4.700	2.440	54.850	6.110	61.804	17.494	9.6	7.367	4.98	17.591	33.814	7.28	63.6	5.520	4.574	5.259	32.72	8.3	7.867	3.727	24.4	28.066	4.009	3.673	14.44	44.35	5.520	6.411	11.159	6.889
5/27/20	31.250	3.530	8.900	6.000	3.540	7.170	13.840	3.360	5.258	1.500	2.850	3.070	8.740	4.540	2.650	4.680	2.540	54.350	6.090	60.844	17.797	9.5	7.367	4.99	17.223	33.538	7.33	61.6	5.528	4.533	5.258	32.32	8.32	7.843	3.732	24.25	28.020	4.100	3.678	14.6	42.95	5.539	6.361	11.197	6.891
5/28/20	30.700	3.450	8.800	5.980	3.600	7.120	14.140	3.370	5.306	1.485	2.850	3.150	8.650	4.540	2.630	4.710	2.580	54.100	6.180	61.653	17.838	9.59	7.444	5.03	16.677	34.017	7.37	61.5	5.599	4.546	5.317	31.8	8.37	7.823	3.765	24.05	28.364	4.134	3.722	14.48	43	5.610	6.358	11.426	6.966
5/29/20	30.500	3.410	8.630	5.920	3.590	7.320	14.160	3.370	5.312	1.508	2.830	3.130	8.700	4.490	2.660	4.700	2.570	54.100	6.090	61.852	17.793	9.58	7.408	5	16.826	34.000	7.36	63.3	5.551	4.497	5.301	31.24	8.2	7.788	3.748	23.6	27.917	4.139	3.693	14.52	43.15	5.562	6.344	11.482	6.919
6/1/20	30.100	3.500	9.030	6.060	3.470	7.600	14.320	3.440	5.351	1.592	2.880	3.200	9.040	4.420	2.710	4.820	2.430	55.500	6.290	63.043	18.009	9.79	7.460	5.1	17.161	35.007	7.68	64.6	5.601	4.568	5.361	33	8.81	7.884	3.774	24.7	28.710	4.176	3.719	14.92	44.5	5.612	6.536	11.582	6.960
6/2/20	30.900	3.620	9.130	6.190	3.440	7.740	14.540	3.450	5.348	1.623	2.910	3.190	9.050	4.320	2.690	4.840	2.360	54.950	6.310	63.404	18.053	9.87	7.564	5.14	17.900	35.997	7.78	64.05	5.654	4.606	5.381	33.52	9	7.880	3.798	25	29.732	4.235	3.744	15.08	44.5	5.665	6.647	11.657	6.996
6/3/20	31.000	3.740	9.550	6.230	3.560	7.850	14.640	3.480	5.033	1.638	2.920	3.180	9.100	4.450	2.770	4.890	2.410	54.950	6.360	63.210	18.161	9.92	7.561	5.14	17.714	35.930	7.9	64.3	5.654	4.619	5.371	33.84	9.21	7.888	3.813	24.9	29.241	4.205	3.726	15.48	44.05	5.654	6.569	11.657	7.005
6/4/20	31.100	3.460	9.150	6.280	3.530	7.960	13.080	3.480	5.014	1.677	2.920	3.190	9.130	4.450	2.740	4.890	2.420	54.500	6.340	65.013	17.864	9.99	7.553	5.17	17.798	35.607	7.87	63.1	5.624	4.567	5.351	33.8	8.87	7.804	3.815	24.5	29.133	4.196	3.717	15.36	43.8	5.646	6.594	11.597	6.975
